Date,XLF,IYF
2022-06-02,35.380001068115234,78.41000366210938
2022-06-03,34.869998931884766,77.19999694824219
2022-06-06,34.970001220703125,77.55000305175781
2022-06-07,35.2400016784668,78.0999984741211
2022-06-08,34.619998931884766,76.7300033569336
2022-06-09,33.75,74.5199966430664
2022-06-10,32.529998779296875,71.9000015258789
2022-06-13,31.559999465942383,69.61000061035156
2022-06-14,31.290000915527344,69.0999984741211
2022-06-15,31.639999389648438,69.91000366210938
2022-06-16,30.84000015258789,67.95999908447266
2022-06-17,30.93000030517578,68.22000122070312
2022-06-21,31.3799991607666,69.6500015258789
2022-06-22,31.309999465942383,69.4800033569336
2022-06-23,31.190000534057617,69.3499984741211
2022-06-24,32.34000015258789,72.01000213623047
2022-06-27,32.22999954223633,71.7300033569336
2022-06-28,31.90999984741211,71.06999969482422
2022-06-29,31.729999542236328,70.52999877929688
2022-06-30,31.450000762939453,69.9800033569336
2022-07-01,31.8799991607666,70.91000366210938
2022-07-05,31.770000457763672,70.77999877929688
2022-07-06,31.690000534057617,70.52999877929688
2022-07-07,32.150001525878906,71.56999969482422
2022-07-08,32.08000183105469,71.3499984741211
2022-07-11,31.81999969482422,70.7699966430664
2022-07-12,31.6200008392334,70.31999969482422
2022-07-13,31.34000015258789,69.62000274658203
2022-07-14,30.739999771118164,68.29000091552734
2022-07-15,31.780000686645508,70.55000305175781
2022-07-18,31.65999984741211,70.2699966430664
2022-07-19,32.61000061035156,72.45999908447266
2022-07-20,32.72999954223633,72.80999755859375
2022-07-21,32.939998626708984,73.26000213623047
2022-07-22,32.75,72.72000122070312
2022-07-25,32.959999084472656,73.18000030517578
2022-07-26,32.5,72.19000244140625
2022-07-27,33.0,73.31999969482422
2022-07-28,33.2400016784668,73.98999786376953
2022-07-29,33.709999084472656,75.05000305175781
2022-08-01,33.43000030517578,74.43000030517578
2022-08-02,33.060001373291016,73.66000366210938
2022-08-03,33.560001373291016,74.80000305175781
2022-08-04,33.45000076293945,74.58999633789062
2022-08-05,33.689998626708984,75.12999725341797
2022-08-08,33.66999816894531,75.12999725341797
2022-08-09,33.84000015258789,75.38999938964844
2022-08-10,34.599998474121094,77.2300033569336
2022-08-11,35.0099983215332,78.0
2022-08-12,35.560001373291016,79.30000305175781
2022-08-15,35.54999923706055,79.37000274658203
2022-08-16,35.810001373291016,79.83000183105469
2022-08-17,35.630001068115234,79.4000015258789
2022-08-18,35.66999816894531,79.5999984741211
2022-08-19,34.959999084472656,77.88999938964844
2022-08-22,34.189998626708984,76.25
2022-08-23,34.04999923706055,76.0
2022-08-24,34.22999954223633,76.37999725341797
2022-08-25,34.7599983215332,77.52999877929688
2022-08-26,33.720001220703125,75.16999816894531
2022-08-29,33.47999954223633,74.56999969482422
2022-08-30,33.29999923706055,74.18000030517578
2022-08-31,33.04999923706055,73.69000244140625
2022-09-01,33.150001525878906,73.87999725341797
2022-09-02,32.88999938964844,73.29000091552734
2022-09-06,32.810001373291016,73.13999938964844
2022-09-07,33.459999084472656,74.62000274658203
2022-09-08,34.04999923706055,75.93000030517578
2022-09-09,34.36000061035156,76.6500015258789
2022-09-12,34.63999938964844,77.2699966430664
2022-09-13,33.349998474121094,74.4000015258789
2022-09-14,33.25,74.27999877929688
2022-09-15,33.36000061035156,74.47000122070312
2022-09-16,33.060001373291016,73.70999908447266
2022-09-19,33.2599983215332,74.54000091552734
2022-09-20,32.77000045776367,73.38999938964844
2022-09-21,32.09000015258789,71.94999694824219
2022-09-22,31.549999237060547,70.69000244140625
2022-09-23,31.049999237060547,69.51000213623047
2022-09-26,30.559999465942383,68.01000213623047
2022-09-27,30.43000030517578,67.7699966430664
2022-09-28,31.030000686645508,69.08000183105469
2022-09-29,30.639999389648438,68.18000030517578
2022-09-30,30.360000610351562,67.55000305175781
2022-10-03,31.18000030517578,69.37000274658203
2022-10-04,32.34000015258789,72.16000366210938
2022-10-05,32.09000015258789,71.61000061035156
2022-10-06,31.639999389648438,70.63999938964844
2022-10-07,30.889999389648438,68.95999908447266
2022-10-10,30.75,68.66000366210938
2022-10-11,30.360000610351562,67.7699966430664
2022-10-12,30.290000915527344,67.63999938964844
2022-10-13,31.540000915527344,70.20999908447266
2022-10-14,31.010000228881836,69.0199966430664
2022-10-17,31.790000915527344,70.75
2022-10-18,32.29999923706055,71.80000305175781
2022-10-19,31.770000457763672,70.66999816894531
2022-10-20,31.260000228881836,69.38999938964844
2022-10-21,32.189998626708984,71.37999725341797
2022-10-24,32.619998931884766,72.27999877929688
2022-10-25,33.0099983215332,73.27999877929688
2022-10-26,33.09000015258789,73.5
2022-10-27,33.36000061035156,74.0999984741211
2022-10-28,34.189998626708984,75.91000366210938
2022-10-31,33.97999954223633,75.4800033569336
2022-11-01,34.06999969482422,75.83999633789062
2022-11-02,33.63999938964844,74.8499984741211
2022-11-03,33.29999923706055,74.0999984741211
2022-11-04,33.90999984741211,75.5
2022-11-07,34.25,76.20999908447266
2022-11-08,34.45000076293945,76.54000091552734
2022-11-09,33.869998931884766,75.16999816894531
2022-11-10,35.58000183105469,79.11000061035156
2022-11-11,35.869998931884766,79.7300033569336
2022-11-14,35.36000061035156,78.33000183105469
2022-11-15,35.439998626708984,78.61000061035156
2022-11-16,35.27000045776367,78.08999633789062
2022-11-17,35.08000183105469,77.63999938964844
2022-11-18,35.369998931884766,78.19000244140625
2022-11-21,35.47999954223633,78.47000122070312
2022-11-22,35.84000015258789,79.22000122070312
2022-11-23,35.9900016784668,79.55000305175781
2022-11-25,36.11000061035156,79.94000244140625
2022-11-28,35.4900016784668,78.5
2022-11-29,35.70000076293945,78.91000366210938
2022-11-30,36.310001373291016,80.37999725341797
2022-12-01,36.099998474121094,79.9000015258789
2022-12-02,35.93000030517578,79.55999755859375
2022-12-05,35.040000915527344,77.3499984741211
2022-12-06,34.72999954223633,76.73999786376953
2022-12-07,34.59000015258789,76.30999755859375
2022-12-08,34.619998931884766,76.55000305175781
2022-12-09,34.529998779296875,76.19000244140625
2022-12-12,34.9900016784668,77.18000030517578
2022-12-13,35.08000183105469,77.0
2022-12-14,34.63999938964844,75.95999908447266
2022-12-15,33.959999084472656,74.55999755859375
2022-12-16,33.70000076293945,73.91999816894531
2022-12-19,33.400001525878906,73.73999786376953
2022-12-20,33.540000915527344,73.95999908447266
2022-12-21,34.060001373291016,75.29000091552734
2022-12-22,33.7599983215332,74.54000091552734
2022-12-23,33.95000076293945,75.0
2022-12-27,33.939998626708984,74.95999908447266
2022-12-28,33.81999969482422,74.55999755859375
2022-12-29,34.290000915527344,75.75
2022-12-30,34.20000076293945,75.47000122070312
